Source,Target,Type
L19115,183,undirected
L5571,183,undirected
L5132,183,undirected
L19116,183,undirected
L19117,183,undirected
L9682,183,undirected
L648,183,undirected
L19118,183,undirected
L650,183,undirected
L3056,183,undirected
L11686,183,undirected
L8154,183,undirected
L19119,183,undirected
L8121,183,undirected
L6395,183,undirected
L19120,183,undirected
L3159,183,undirected
L3950,183,undirected
L10239,183,undirected
L2488,183,undirected
L9823,183,undirected
L19121,183,undirected
L19122,183,undirected
L10557,183,undirected
L19123,183,undirected
L11576,183,undirected
L21,183,undirected
L5,183,undirected
L19124,183,undirected
L2342,183,undirected
L631,183,undirected
L14702,183,undirected
L3015,183,undirected
L11580,183,undirected
L599,183,undirected
L5981,183,undirected
L16693,183,undirected
L879,183,undirected
L655,183,undirected
L6049,183,undirected
L2523,183,undirected
L11571,183,undirected
L685,183,undirected
L19125,183,undirected
L658,183,undirected
L11687,183,undirected
L5254,183,undirected
L9045,183,undirected
L19126,183,undirected
L5574,183,undirected
L3010,183,undirected
L6037,183,undirected
L9285,183,undirected
L3980,183,undirected
L9858,183,undirected
L19127,183,undirected
L9860,183,undirected
L9855,183,undirected
L19128,183,undirected
L3420,183,undirected
L9857,183,undirected
L660,183,undirected
L725,183,undirected
L19129,183,undirected
L19130,183,undirected
L9859,183,undirected
L19131,183,undirected
L19132,183,undirected
L15256,183,undirected
L5253,183,undirected
L3385,183,undirected
L8182,183,undirected
L728,183,undirected
L13340,183,undirected
L19133,183,undirected
L646,183,undirected
L26,183,undirected
L15691,183,undirected
L19134,183,undirected
L2548,183,undirected
L3046,183,undirected
L2199,183,undirected
L5424,183,undirected
L19135,183,undirected
L19136,183,undirected
L10859,183,undirected
L15473,183,undirected
L19137,183,undirected
L7637,183,undirected
L2886,183,undirected
L19138,183,undirected
L6019,183,undirected
L656,183,undirected
L2960,183,undirected
L14597,183,undirected
L667,183,undirected
L669,183,undirected
L7207,183,undirected
L5540,183,undirected
L556,183,undirected
L5550,183,undirected
L5280,183,undirected
L2297,183,undirected
L8102,183,undirected
L19139,183,undirected
L25,183,undirected
L677,183,undirected
L2201,183,undirected
L688,183,undirected
L12865,183,undirected
L596,183,undirected
L19140,183,undirected
L177,183,undirected
L8475,183,undirected
L364,183,undirected
L19141,183,undirected
L19142,183,undirected
L19143,183,undirected
L9808,183,undirected
L19144,183,undirected
L8469,183,undirected
L19145,183,undirected
L19146,183,undirected
L797,183,undirected
L10060,183,undirected
L579,183,undirected
L540,183,undirected
L4991,183,undirected
L19147,183,undirected
L11594,183,undirected
L7409,183,undirected
L2219,183,undirected
L9110,183,undirected
L12208,183,undirected
L3108,183,undirected
L2367,183,undirected
L19148,183,undirected
L8358,183,undirected
L708,183,undirected
L19149,183,undirected
L19150,183,undirected
L3469,183,undirected
L19151,183,undirected
L19152,183,undirected
L16729,183,undirected
L2192,183,undirected
L3433,183,undirected
L406,183,undirected
L19153,183,undirected
L629,183,undirected
L19154,183,undirected
L19155,183,undirected
L15937,183,undirected
L1679,183,undirected
L5621,183,undirected
L557,183,undirected
L671,183,undirected
L1236,183,undirected
L19156,183,undirected
L2210,183,undirected
L19157,183,undirected
L19158,183,undirected
L10079,183,undirected
L609,183,undirected
L1675,183,undirected
L5150,183,undirected
L19159,183,undirected
L19160,183,undirected
L19161,183,undirected
L3103,183,undirected
L3796,183,undirected
L1106,183,undirected
L7562,183,undirected
L3834,183,undirected
L8012,183,undirected
L19162,183,undirected
L19163,183,undirected
L2009,183,undirected
L10341,183,undirected
L1220,183,undirected
L5552,183,undirected
L19164,183,undirected
L6093,183,undirected
L19165,183,undirected
L611,183,undirected
L2396,183,undirected
L2337,183,undirected
L649,183,undirected
L19166,183,undirected
L6032,183,undirected
L243,183,undirected
L19167,183,undirected
L2562,183,undirected
L19168,183,undirected
L2772,183,undirected
L2494,183,undirected
L6785,183,undirected
L16810,183,undirected
L19169,184,undirected
L3387,184,undirected
L19170,184,undirected
L12727,184,undirected
L19171,184,undirected
L610,184,undirected
L19172,184,undirected
L19173,184,undirected
L19174,184,undirected
L295,184,undirected
L2038,184,undirected
L18442,184,undirected
L19175,184,undirected
L13020,184,undirected
L19176,184,undirected
L8797,184,undirected
L19177,184,undirected
L6195,184,undirected
L1377,184,undirected
L19178,184,undirected
L19179,184,undirected
L19180,184,undirected
L10717,184,undirected
L17429,184,undirected
L19181,184,undirected
L7725,184,undirected
L19182,184,undirected
L2357,184,undirected
L11833,184,undirected
L12596,184,undirected
L2423,184,undirected
L3795,184,undirected
L3834,184,undirected
L19183,184,undirected
L19184,184,undirected
L835,184,undirected
L12546,184,undirected
L785,184,undirected
L19185,184,undirected
L19186,184,undirected
L16004,184,undirected
L19187,184,undirected
L17441,184,undirected
L9172,184,undirected
L19188,184,undirected
L19189,184,undirected
L19190,184,undirected
L370,184,undirected
L19191,184,undirected
L18969,184,undirected
L1685,184,undirected
L11310,184,undirected
L19192,184,undirected
L19193,184,undirected
L4889,184,undirected
L17976,184,undirected
L19194,184,undirected
L1694,184,undirected
L360,184,undirected
L12541,184,undirected
L19195,184,undirected
L17966,184,undirected
L19196,184,undirected
L519,184,undirected
L1024,184,undirected
L12543,184,undirected
L1289,184,undirected
L27,184,undirected
L9368,184,undirected
L1586,184,undirected
L1958,184,undirected
L8526,184,undirected
L19197,184,undirected
L10155,184,undirected
L25,184,undirected
L1148,184,undirected
L19198,184,undirected
L1204,184,undirected
L19199,184,undirected
L942,184,undirected
L1996,184,undirected
L17459,184,undirected
L1178,184,undirected
L1156,184,undirected
L17445,184,undirected
L5763,184,undirected
L15478,184,undirected
L80,184,undirected
L19200,184,undirected
L1039,184,undirected
L19201,184,undirected
L18122,184,undirected
L5664,184,undirected
L1110,184,undirected
L1759,184,undirected
L9347,184,undirected
L1131,184,undirected
L19202,184,undirected
L10981,184,undirected
L17992,184,undirected
L19203,184,undirected
L19204,184,undirected
L10639,184,undirected
L19205,184,undirected
L602,184,undirected
L7013,184,undirected
L19206,184,undirected
L4597,184,undirected
L19207,184,undirected
L19208,184,undirected
L19209,184,undirected
L1260,184,undirected
L8397,184,undirected
L293,184,undirected
L17489,184,undirected
L19210,184,undirected
L102,184,undirected
L621,184,undirected
L19211,184,undirected
L1288,184,undirected
L17465,184,undirected
L19212,184,undirected
L305,184,undirected
L17926,184,undirected
L19213,184,undirected
L19214,184,undirected
L1647,184,undirected
L19215,184,undirected
L3399,184,undirected
L796,184,undirected
L19216,184,undirected
L19217,184,undirected
L5045,184,undirected
L4629,184,undirected
L5094,184,undirected
L19218,184,undirected
L19219,184,undirected
L19220,184,undirected
L19221,184,undirected
L19222,184,undirected
L317,184,undirected
L147,184,undirected
L953,184,undirected
L17822,184,undirected
L1168,184,undirected
L12545,184,undirected
L1744,184,undirected
L308,184,undirected
L373,184,undirected
L4003,184,undirected
L7262,184,undirected
L11009,184,undirected
L3335,184,undirected
L1757,184,undirected
L939,184,undirected
L17482,184,undirected
L1628,184,undirected
L1067,184,undirected
L880,184,undirected
L1619,184,undirected
L1157,184,undirected
L2703,184,undirected
L1821,184,undirected
L6242,184,undirected
L15356,184,undirected
L19223,184,undirected
L19224,184,undirected
L6650,184,undirected
L3772,184,undirected
L79,184,undirected
L1896,184,undirected
L19225,184,undirected
L19226,184,undirected
L19227,184,undirected
L2984,184,undirected
L2905,184,undirected
L3501,184,undirected
L4741,184,undirected
L2484,184,undirected
L19228,184,undirected
L17512,184,undirected
L2171,184,undirected
L2668,184,undirected
L207,184,undirected
L17480,184,undirected
L5813,184,undirected
L19229,184,undirected
L7802,184,undirected
L1170,184,undirected
L6225,184,undirected
L1807,184,undirected
L18728,184,undirected
L1196,184,undirected
L332,184,undirected
L1000,184,undirected
L1399,184,undirected
L291,184,undirected
L9288,184,undirected
L1042,184,undirected
L19230,184,undirected
L366,184,undirected
L6439,184,undirected
L1108,184,undirected
L19231,184,undirected
L21,184,undirected
L1217,184,undirected
L1747,184,undirected
L19232,184,undirected
L19233,184,undirected
L938,184,undirected
L1827,184,undirected
L348,184,undirected
L1222,184,undirected
L4949,184,undirected
L2320,184,undirected
L4500,184,undirected
L1603,184,undirected
L5035,184,undirected
L7739,184,undirected
L1194,184,undirected
L19234,184,undirected
L1199,184,undirected
L126,184,undirected
L7119,184,undirected
L19235,184,undirected
L19236,184,undirected
L167,184,undirected
L19237,184,undirected
L19238,184,undirected
L1220,184,undirected
L19239,184,undirected
L918,184,undirected
L1737,184,undirected
L2198,184,undirected
L4907,184,undirected
L19240,184,undirected
L815,184,undirected
L19241,184,undirected
L364,184,undirected
L5461,184,undirected
L1626,184,undirected
L2876,184,undirected
L19242,184,undirected
L596,184,undirected
L5627,184,undirected
L2752,184,undirected
L19243,184,undirected
L2478,184,undirected
L2988,184,undirected
L7808,184,undirected
L155,184,undirected
L195,184,undirected
L72,184,undirected
L472,184,undirected
L8803,184,undirected
L5481,184,undirected
L311,184,undirected
L4951,184,undirected
L45,184,undirected
L11,184,undirected
L19244,184,undirected
L6489,184,undirected
L3212,184,undirected
L350,184,undirected
L1407,184,undirected
L3,184,undirected
L13120,184,undirected
L2313,184,undirected
L618,184,undirected
L22,184,undirected
L671,184,undirected
L11436,184,undirected
L8318,184,undirected
L1594,184,undirected
L1939,184,undirected
L957,184,undirected
L1980,184,undirected
L2324,184,undirected
L18044,184,undirected
L1789,184,undirected
L5,184,undirected
L1792,184,undirected
L5067,184,undirected
L343,184,undirected
L1185,184,undirected
L8789,184,undirected
L2422,184,undirected
L1837,184,undirected
L6056,184,undirected
L11945,184,undirected
L1618,184,undirected
L2289,184,undirected
L17372,184,undirected
L2937,184,undirected
L5601,184,undirected
L10430,184,undirected
L2731,184,undirected
L55,184,undirected
L10,184,undirected
L10902,184,undirected
L54,184,undirected
L1678,184,undirected
L16427,184,undirected
L3351,184,undirected
L685,184,undirected
L725,184,undirected
L6259,184,undirected
L1800,184,undirected
L2039,184,undirected
L1648,184,undirected
L1448,184,undirected
L1050,184,undirected
L2337,184,undirected
L16455,184,undirected
L8754,184,undirected
L3300,184,undirected
L1691,184,undirected
L2119,184,undirected
L1224,184,undirected
L18222,184,undirected
L1228,184,undirected
L5029,184,undirected
L1218,184,undirected
L19245,184,undirected
L279,184,undirected
L19246,184,undirected
L5058,184,undirected
L8765,184,undirected
L34,184,undirected
L19247,184,undirected
L4682,184,undirected
L686,184,undirected
L73,184,undirected
L2548,184,undirected
L1179,184,undirected
L3888,184,undirected
L29,184,undirected
L2200,184,undirected
L579,184,undirected
L9385,184,undirected
L340,184,undirected
L19248,184,undirected
L2195,184,undirected
L19249,184,undirected
L3166,184,undirected
L19250,184,undirected
L1232,184,undirected
L19251,184,undirected
L19252,184,undirected
L19253,186,undirected
L19254,186,undirected
L19255,186,undirected
L19256,186,undirected
L19257,186,undirected
L19258,186,undirected
L19259,186,undirected
L19260,186,undirected
L19261,186,undirected
L19262,186,undirected
L19263,186,undirected
L19264,186,undirected
L19265,186,undirected
L17,186,undirected
L19266,186,undirected
L19267,186,undirected
L19268,186,undirected
L8267,186,undirected
L19269,186,undirected
L19270,186,undirected
L19271,186,undirected
L19272,186,undirected
L19273,186,undirected
L19274,186,undirected
L3452,186,undirected
L19275,186,undirected
L19276,186,undirected
L500,186,undirected
L19277,186,undirected
L19278,186,undirected
L19279,186,undirected
L298,186,undirected
L19280,186,undirected
L19281,186,undirected
L19282,186,undirected
L19283,186,undirected
L19284,186,undirected
L19285,186,undirected
L19286,186,undirected
L19287,186,undirected
L19288,186,undirected
L19289,186,undirected
L19290,186,undirected
L19291,186,undirected
L19292,186,undirected
L12690,186,undirected
L18,186,undirected
L19293,186,undirected
L19294,186,undirected
L17929,186,undirected
L19295,186,undirected
L3830,186,undirected
L19296,186,undirected
L197,186,undirected
L17443,186,undirected
L19297,186,undirected
L19298,186,undirected
L19299,186,undirected
L19300,186,undirected
L19301,186,undirected
L19302,186,undirected
L7312,186,undirected
L19303,186,undirected
L19304,186,undirected
L19305,186,undirected
L8319,186,undirected
L19306,186,undirected
L3440,186,undirected
L3297,186,undirected
L19307,186,undirected
L19308,186,undirected
L19309,186,undirected
L19310,186,undirected
L19311,186,undirected
L3731,186,undirected
L19312,186,undirected
L19313,186,undirected
L6479,186,undirected
L4809,186,undirected
L19314,186,undirected
L19315,186,undirected
L19316,186,undirected
L19317,186,undirected
L19318,186,undirected
L19319,186,undirected
L8588,186,undirected
L19320,186,undirected
L19321,186,undirected
L19322,186,undirected
L19323,186,undirected
L19324,186,undirected
L19325,186,undirected
L19326,186,undirected
L126,186,undirected
L11793,186,undirected
L19327,186,undirected
L8500,186,undirected
L19328,186,undirected
L19329,186,undirected
L19330,186,undirected
L19331,186,undirected
L19332,186,undirected
L19333,186,undirected
L19334,186,undirected
L19335,186,undirected
L2721,186,undirected
L19336,186,undirected
L19337,186,undirected
L19338,186,undirected
L2652,186,undirected
L19339,186,undirected
L3709,186,undirected
L7519,186,undirected
L7378,186,undirected
L7381,186,undirected
L7373,186,undirected
L19340,186,undirected
L19341,186,undirected
L19342,186,undirected
L13403,186,undirected
L11412,186,undirected
L19343,186,undirected
L19344,186,undirected
L19345,186,undirected
L19346,186,undirected
L19347,186,undirected
L19348,186,undirected
L19349,186,undirected
L12687,186,undirected
L3301,186,undirected
L19350,186,undirected
L297,186,undirected
L19351,186,undirected
L19352,186,undirected
L19353,186,undirected
L19354,186,undirected
L19355,186,undirected
L19356,186,undirected
L19357,186,undirected
L8179,186,undirected
L19358,186,undirected
L19359,186,undirected
L19360,186,undirected
L19361,186,undirected
L19362,186,undirected
L2038,186,undirected
L2033,186,undirected
